player,img_url
Victor Lindelöf,https://fbref.com/req/202302030/images/headshots/f5deef4c_2022.jpg
Fred,https://fbref.com/req/202302030/images/headshots/b853e0ad_2022.jpg
Jadon Sancho,https://fbref.com/req/202302030/images/headshots/dbf053da_2022.jpg
Raphaël Varane,https://fbref.com/req/202302030/images/headshots/9f8e9423_2022.jpg
Aaron Wan-Bissaka,https://fbref.com/req/202302030/images/headshots/9e525177_2022.jpg
Diogo Dalot,https://fbref.com/req/202302030/images/headshots/d9565625_2022.jpg
Luke Shaw,https://fbref.com/req/202302030/images/headshots/9c94165b_2022.jpg
Alex Telles,https://fbref.com/req/202302030/images/headshots/e73c9bb2_2022.jpg
Nemanja Matić,https://fbref.com/req/202302030/images/headshots/eb7822d7_2022.jpg
Paul Pogba,https://fbref.com/req/202302030/images/headshots/867239d3_2022.jpg
Mason Greenwood,https://fbref.com/req/202302030/images/headshots/58eee997_2022.jpg
Anthony Elanga,https://fbref.com/req/202302030/images/headshots/2fba6108_2022.jpg
Marcus Rashford,https://fbref.com/req/202302030/images/headshots/a1d5bd30_2022.jpg
Edinson Cavani,https://fbref.com/req/202302030/images/headshots/527f063d_2022.jpg
Eric Bailly,https://fbref.com/req/202302030/images/headshots/a1232f4e_2022.jpg
Jesse Lingard,https://fbref.com/req/202302030/images/headshots/810e3c74_2022.jpg
Juan Mata,https://fbref.com/req/202302030/images/headshots/29733c72_2022.jpg
Anthony Martial,https://fbref.com/req/202302030/images/headshots/8b788c01_2022.jpg
Phil Jones,https://fbref.com/req/202302030/images/headshots/def899bd_2022.jpg
Daniel James,https://fbref.com/req/202302030/images/headshots/c931d9f9_2022.jpg
Hannibal Mejbri,https://fbref.com/req/202302030/images/headshots/ca22ccb0_2022.jpg
Donny van de Beek,https://fbref.com/req/202302030/images/headshots/50dc94ce_2022.jpg
Shola Shoretire,https://fbref.com/req/202302030/images/headshots/00f0482f_2022.jpg
Alejandro Garnacho,https://fbref.com/req/202302030/images/headshots/7aa8adfe_2022.jpg
Amad Diallo,https://fbref.com/req/202302030/images/headshots/9dc96f10_2022.jpg
Álvaro Fernández,https://fbref.com/req/202302030/images/headshots/33a68b9b_2022.jpg
Tom Heaton,https://fbref.com/req/202302030/images/headshots/a6de6361_2022.jpg
Dean Henderson,https://fbref.com/req/202302030/images/headshots/e5a76dfe_2022.jpg
Andreas Pereira,https://fbref.com/req/202302030/images/headshots/6639e500_2022.jpg
Charlie Savage,https://fbref.com/req/202302030/images/headshots/e07398f8_2022.jpg
Brandon Williams,https://fbref.com/req/202302030/images/headshots/5e74d6c8_2022.jpg
Łukasz Fabiański,https://fbref.com/req/202302030/images/headshots/9328b835_2022.jpg
Declan Rice,https://fbref.com/req/202302030/images/headshots/1c7012b8_2022.jpg
Tomáš Souček,https://fbref.com/req/202302030/images/headshots/6613c819_2022.jpg
Jarrod Bowen,https://fbref.com/req/202302030/images/headshots/79c84d1c_2022.jpg
Michail Antonio,https://fbref.com/req/202302030/images/headshots/ac05f970_2022.jpg
Pablo Fornals,https://fbref.com/req/202302030/images/headshots/82927de4_2022.jpg
Aaron Cresswell,https://fbref.com/req/202302030/images/headshots/4f974391_2022.jpg
Craig Dawson,https://fbref.com/req/202302030/images/headshots/3e9e06cb_2022.jpg
Saïd Benrahma,https://fbref.com/req/202302030/images/headshots/5a04fd92_2022.jpg
Vladimír Coufal,https://fbref.com/req/202302030/images/headshots/fdf3cb77_2022.jpg
Kurt Zouma,https://fbref.com/req/202302030/images/headshots/ce4246f5_2022.jpg
Manuel Lanzini,https://fbref.com/req/202302030/images/headshots/26f6dca8_2022.jpg
Ben Johnson,https://fbref.com/req/202302030/images/headshots/9319781b_2022.jpg
Angelo Ogbonna,https://fbref.com/req/202302030/images/headshots/74b2cd7e_2022.jpg
Issa Diop,https://fbref.com/req/202302030/images/headshots/a712ca2b_2022.jpg
Arthur Masuaku,https://fbref.com/req/202302030/images/headshots/57df7a11_2022.jpg
Nikola Vlašić,https://fbref.com/req/202302030/images/headshots/aa8e289e_2022.jpg
Mark Noble,https://fbref.com/req/202302030/images/headshots/ff527768_2022.jpg
Ryan Fredericks,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Andriy Yarmolenko,https://fbref.com/req/202302030/images/headshots/849c826a_2022.jpg
Alphonse Areola,https://fbref.com/req/202302030/images/headshots/2f965a72_2022.jpg
Harrison Ashby,https://fbref.com/req/202302030/images/headshots/b391383a_2022.jpg
Sonny Perkins,https://fbref.com/req/202302030/images/headshots/87f12e30_2022.jpg
Daniel Chesters,https://fbref.com/req/202302030/images/headshots/240c8ab6_2022.jpg
Alex Král,https://fbref.com/req/202302030/images/headshots/e717705a_2022.jpg
Ajibola Alese,https://fbref.com/req/202302030/images/headshots/182a8b9d_2022.jpg
Jamal Baptiste,https://fbref.com/req/202302030/images/headshots/41d3704d_2022.jpg
Conor Coventry,https://fbref.com/req/202302030/images/headshots/a5ca9127_2022.jpg
Pierre Ekwah Elimby,https://fbref.com/req/202302030/images/headshots/830371be_2022.jpg
Armstrong Okoflex,
Darren Randolph,https://fbref.com/req/202302030/images/headshots/6385ebfb_2022.jpg
Kasper Schmeichel,https://fbref.com/req/202302030/images/headshots/53af52f3_2022.jpg
Youri Tielemans,https://fbref.com/req/202302030/images/headshots/56f7a928_2022.jpg
Çağlar Söyüncü,https://fbref.com/req/202302030/images/headshots/21166ff4_2022.jpg
James Maddison,https://fbref.com/req/202302030/images/headshots/ee38d9c5_2022.jpg
Harvey Barnes,https://fbref.com/req/202302030/images/headshots/3ea50f67_2022.jpg
Daniel Amartey,https://fbref.com/req/202302030/images/headshots/1a4ef233_2022.jpg
Kiernan Dewsbury-Hall,https://fbref.com/req/202302030/images/headshots/5c74c0f5_2022.jpg
Timothy Castagne,https://fbref.com/req/202302030/images/headshots/197640fd_2022.jpg
Luke Thomas,https://fbref.com/req/202302030/images/headshots/fc027d02_2022.jpg
Jamie Vardy,https://fbref.com/req/202302030/images/headshots/45963054_2022.jpg
Wilfred Ndidi,https://fbref.com/req/202302030/images/headshots/6b47c5db_2022.jpg
Ademola Lookman,https://fbref.com/req/202302030/images/headshots/7c104bb7_2022.jpg
Jonny Evans,https://fbref.com/req/202302030/images/headshots/f8fcd2a5_2022.jpg
Kelechi Iheanacho,https://fbref.com/req/202302030/images/headshots/c92e1a31_2022.jpg
Patson Daka,https://fbref.com/req/202302030/images/headshots/ca45605e_2022.jpg
Ricardo Pereira,https://fbref.com/req/202302030/images/headshots/75a72a99_2022.jpg
Boubakary Soumaré,https://fbref.com/req/202302030/images/headshots/ae59b359_2022.jpg
Nampalys Mendy,https://fbref.com/req/202302030/images/headshots/1598599e_2022.jpg
Marc Albrighton,https://fbref.com/req/202302030/images/headshots/b827d5b3_2022.jpg
James Justin,https://fbref.com/req/202302030/images/headshots/fb614c44_2022.jpg
Wesley Fofana,https://fbref.com/req/202302030/images/headshots/132a82f1_2022.jpg
Jannik Vestergaard,https://fbref.com/req/202302030/images/headshots/1900032e_2022.jpg
Ayoze Pérez,https://fbref.com/req/202302030/images/headshots/819aa8e7_2022.jpg
Ryan Bertrand,https://fbref.com/req/202302030/images/headshots/01226327_2022.jpg
Hamza Choudhury,https://fbref.com/req/202302030/images/headshots/7d2d3329_2022.jpg
Danny Ward,https://fbref.com/req/202302030/images/headshots/d3ce0e89_2022.jpg
Lewis Brunt,https://fbref.com/req/202302030/images/headshots/a2081c6b_2022.jpg
Kasey McAteer,
Vontae Daley Campbell,https://fbref.com/req/202302030/images/headshots/192d4c3d_2022.jpg
Eldin Jakupović,https://fbref.com/req/202302030/images/headshots/1148323a_2022.jpg
Benjamin Nelson,https://fbref.com/req/202302030/images/headshots/7be10897_2022.jpg
Dennis Praet,https://fbref.com/req/202302030/images/headshots/86695068_2022.jpg
Robert Sánchez,https://fbref.com/req/202302030/images/headshots/6a713852_2022.jpg
Marc Cucurella,https://fbref.com/req/202302030/images/headshots/1daec722_2022.jpg
Joël Veltman,https://fbref.com/req/202302030/images/headshots/dad4b285_2022.jpg
Leandro Trossard,https://fbref.com/req/202302030/images/headshots/38ceb24a_2022.jpg
Lewis Dunk,https://fbref.com/req/202302030/images/headshots/282f75f3_2022.jpg
Neal Maupay,https://fbref.com/req/202302030/images/headshots/4bcf39f6_2022.jpg
Yves Bissouma,https://fbref.com/req/202302030/images/headshots/6c203af0_2022.jpg
Pascal Groß,https://fbref.com/req/202302030/images/headshots/8aec0537_2022.jpg
Alexis Mac Allister,https://fbref.com/req/202302030/images/headshots/83d074ff_2022.jpg
Jakub Moder,https://fbref.com/req/202302030/images/headshots/f230bc30_2022.jpg
Adam Lallana,https://fbref.com/req/202302030/images/headshots/99813635_2022.jpg
Solly March,https://fbref.com/req/202302030/images/headshots/bb5fbd2b_2022.jpg
Tariq Lamptey,https://fbref.com/req/202302030/images/headshots/f4e433d4_2022.jpg
Adam Webster,https://fbref.com/req/202302030/images/headshots/c40b6180_2022.jpg
Danny Welbeck,https://fbref.com/req/202302030/images/headshots/ce5143da_2022.jpg
Shane Duffy,https://fbref.com/req/202302030/images/headshots/7314bba4_2022.jpg
Dan Burn,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Enock Mwepu,https://fbref.com/req/202302030/images/headshots/1d5cab82_2022.jpg
Moisés Caicedo,https://fbref.com/req/202302030/images/headshots/16264a81_2022.jpg
Steven Alzate,https://fbref.com/req/202302030/images/headshots/ad1f61f3_2022.jpg
Aaron Connolly,https://fbref.com/req/202302030/images/headshots/27c01749_2022.jpg
Jason Steele,https://fbref.com/req/202302030/images/headshots/28300a16_2022.jpg
Jeremy Sarmiento,https://fbref.com/req/202302030/images/headshots/ac0d576d_2022.jpg
Taylor Richards,
Evan Ferguson,https://fbref.com/req/202302030/images/headshots/4596da74_2022.jpg
Jürgen Locadia,https://fbref.com/req/202302030/images/headshots/6cc47ae1_2022.jpg
Florin Andone,https://fbref.com/req/202302030/images/headshots/dc008610_2022.jpg
Michał Karbownik,
Marc Leonard,https://fbref.com/req/202302030/images/headshots/bd8afa3d_2022.jpg
Thomas Mcgill,https://fbref.com/req/202302030/images/headshots/4eb2d015_2022.jpg
Odeluga Offiah,https://fbref.com/req/202302030/images/headshots/65c3efa2_2022.jpg
Haydon Roberts,https://fbref.com/req/202302030/images/headshots/a731e8a0_2022.jpg
Kjell Scherpen,https://fbref.com/req/202302030/images/headshots/f0e4c69e_2022.jpg
Ed Turns,https://fbref.com/req/202302030/images/headshots/9bbef03e_2022.jpg
Andi Zeqiri,https://fbref.com/req/202302030/images/headshots/d01231f0_2022.jpg
Conor Coady,https://fbref.com/req/202302030/images/headshots/2928dca2_2022.jpg
José Sá,https://fbref.com/req/202302030/images/headshots/903b6e8b_2022.jpg
João Moutinho,https://fbref.com/req/202302030/images/headshots/f5a00fa4_2022.jpg
Romain Saïss,https://fbref.com/req/202302030/images/headshots/9fbbcf39_2022.jpg
Rúben Neves,https://fbref.com/req/202302030/images/headshots/44bfb6c5_2022.jpg
Max Kilman,https://fbref.com/req/202302030/images/headshots/d0f72bf1_2022.jpg
Raúl Jiménez,https://fbref.com/req/202302030/images/headshots/b561db50_2022.jpg
Nélson Semedo,https://fbref.com/req/202302030/images/headshots/d04b94db_2022.jpg
Leander Dendoncker,https://fbref.com/req/202302030/images/headshots/5a7301ae_2022.jpg
Rayan Aït Nouri,https://fbref.com/req/202302030/images/headshots/9b398aea_2022.jpg
Hwang Hee-chan,https://fbref.com/req/202302030/images/headshots/169fd162_2022.jpg
Fernando Marçal,https://fbref.com/req/202302030/images/headshots/9ae9eaea_2022.jpg
Francisco Trincão,https://fbref.com/req/202302030/images/headshots/77e39b04_2022.jpg
Daniel Podence,https://fbref.com/req/202302030/images/headshots/7fcc71d8_2022.jpg
Adama Traoré,https://fbref.com/req/202302030/images/headshots/9a28eba4_2022.jpg
Jonny Castro,https://fbref.com/req/202302030/images/headshots/e28868f3_2022.jpg
Willy Boly,https://fbref.com/req/202302030/images/headshots/a4ac4b8f_2022.jpg
Fábio Silva,https://fbref.com/req/202302030/images/headshots/e7aa9d7c_2022.jpg
Pedro Neto,https://fbref.com/req/202302030/images/headshots/7ba2eaa9_2022.jpg
Toti Gomes,https://fbref.com/req/202302030/images/headshots/f0caab96_2022.jpg
Ki-Jana Hoever,https://fbref.com/req/202302030/images/headshots/9a71e978_2022.jpg
Luke Cundle,https://fbref.com/req/202302030/images/headshots/cc3b8e78_2022.jpg
Chiquinho,https://fbref.com/req/202302030/images/headshots/dc6c2f02_2022.jpg
John Ruddy,https://fbref.com/req/202302030/images/headshots/da8b19e2_2022.jpg
Chem Campbell,https://fbref.com/req/202302030/images/headshots/6f711f67_2022.jpg
Morgan Gibbs-White,https://fbref.com/req/202302030/images/headshots/32f60ed8_2022.jpg
Hugo Bueno,https://fbref.com/req/202302030/images/headshots/bfc3b3a0_2022.jpg
Ryan John Giles,
Bruno Jordão,
Christian Marques,
Yerson Mosquera,https://fbref.com/req/202302030/images/headshots/1e159d70_2022.jpg
Louie Moulden,https://fbref.com/req/202302030/images/headshots/7b7de75a_2022.jpg
Dion Sanderson,
James Storer,https://fbref.com/req/202302030/images/headshots/257b20e1_2022.jpg
Allan Saint-Maximin,https://fbref.com/req/202302030/images/headshots/2b16cb1a_2022.jpg
Joelinton,https://fbref.com/req/202302030/images/headshots/c17bfb65_2022.jpg
Martin Dúbravka,https://fbref.com/req/202302030/images/headshots/3a949a25_2022.jpg
Fabian Schär,https://fbref.com/req/202302030/images/headshots/c8aa95da_2022.jpg
Joe Willock,https://fbref.com/req/202302030/images/headshots/a3b03921_2022.jpg
Jamaal Lascelles,https://fbref.com/req/202302030/images/headshots/450ab6fc_2022.jpg
Jonjo Shelvey,https://fbref.com/req/202302030/images/headshots/3727dd3c_2022.jpg
Miguel Almirón,https://fbref.com/req/202302030/images/headshots/862a1c15_2022.jpg
Emil Krafth,https://fbref.com/req/202302030/images/headshots/77cf6852_2022.jpg
Ryan Fraser,https://fbref.com/req/202302030/images/headshots/d56543a0_2022.jpg
Dan Burn,https://fbref.com/req/202302030/images/headshots/b2d31e83_2022.jpg
Matt Targett,https://fbref.com/req/202302030/images/headshots/e514ab62_2022.jpg
Callum Wilson,https://fbref.com/req/202302030/images/headshots/c596fcb0_2022.jpg
Sean Longstaff,https://fbref.com/req/202302030/images/headshots/a2b105e0_2022.jpg
Chris Wood,https://fbref.com/req/202302030/images/headshots/4e9a0555_2022.jpg
Javier Manquillo,https://fbref.com/req/202302030/images/headshots/758dd7f0_2022.jpg
Matt Ritchie,https://fbref.com/req/202302030/images/headshots/71ef519e_2022.jpg
Jacob Murphy,https://fbref.com/req/202302030/images/headshots/de112b84_2022.jpg
Ciaran Clark,https://fbref.com/req/202302030/images/headshots/2b91cf8e_2022.jpg
Isaac Hayden,https://fbref.com/req/202302030/images/headshots/c951a6df_2022.jpg
Bruno Guimarães,https://fbref.com/req/202302030/images/headshots/82518f62_2022.jpg
Karl Darlow,https://fbref.com/req/202302030/images/headshots/cde3309f_2022.jpg
Federico Fernández,https://fbref.com/req/202302030/images/headshots/f25b010f_2022.jpg
Kieran Trippier,https://fbref.com/req/202302030/images/headshots/21512407_2022.jpg
Freddie Woodman,https://fbref.com/req/202302030/images/headshots/19e50035_2022.jpg
Jamal Lewis,https://fbref.com/req/202302030/images/headshots/efb9215a_2022.jpg
Paul Dummett,https://fbref.com/req/202302030/images/headshots/3fe6bd8c_2022.jpg
Jeff Hendrick,https://fbref.com/req/202302030/images/headshots/989d5705_2022.jpg
Dwight Gayle,https://fbref.com/req/202302030/images/headshots/e58a03c6_2022.jpg
Elliot Anderson,https://fbref.com/req/202302030/images/headshots/de31038e_2022.jpg
Lucas De Bolle,
Mark Gillespie,https://fbref.com/req/202302030/images/headshots/e32958b7_2022.jpg
Joe White,
Marc Guéhi,https://fbref.com/req/202302030/images/headshots/d0706b27_2022.jpg
Tyrick Mitchell,https://fbref.com/req/202302030/images/headshots/5cbd1eb0_2022.jpg
Conor Gallagher,https://fbref.com/req/202302030/images/headshots/c2731c10_2022.jpg
Joachim Andersen,https://fbref.com/req/202302030/images/headshots/e34fc66d_2022.jpg
Wilfried Zaha,https://fbref.com/req/202302030/images/headshots/b2bc3b1f_2022.jpg
Vicente Guaita,https://fbref.com/req/202302030/images/headshots/ab13a5aa_2022.jpg
Joel Ward,https://fbref.com/req/202302030/images/headshots/8a7ff278_2022.jpg
Jordan Ayew,https://fbref.com/req/202302030/images/headshots/da052c14_2022.jpg
Cheikhou Kouyaté,https://fbref.com/req/202302030/images/headshots/8d3c902d_2022.jpg
Jeffrey Schlupp,https://fbref.com/req/202302030/images/headshots/3312f911_2022.jpg
Odsonne Édouard,https://fbref.com/req/202302030/images/headshots/0562b7f1_2022.jpg
James McArthur,https://fbref.com/req/202302030/images/headshots/cee31595_2022.jpg
Nathaniel Clyne,https://fbref.com/req/202302030/images/headshots/0442183b_2022.jpg
Jean-Philippe Mateta,https://fbref.com/req/202302030/images/headshots/50e6dc35_2022.jpg
Will Hughes,https://fbref.com/req/202302030/images/headshots/a0666d3e_2022.jpg
Michael Olise,https://fbref.com/req/202302030/images/headshots/c4486bac_2022.jpg
Christian Benteke,https://fbref.com/req/202302030/images/headshots/ab070c55_2022.jpg
Luka Milivojević,https://fbref.com/req/202302030/images/headshots/2ce2508a_2022.jpg
Jack Butland,https://fbref.com/req/202302030/images/headshots/cc70a1d5_2022.jpg
Eberechi Eze,https://fbref.com/req/202302030/images/headshots/ae4fc6a4_2022.jpg
James Tomkins,https://fbref.com/req/202302030/images/headshots/e7ca0439_2022.jpg
Jaïro Riedewald,https://fbref.com/req/202302030/images/headshots/7a1f2c08_2022.jpg
Jesuran Rak Sakyi,https://fbref.com/req/202302030/images/headshots/45685411_2022.jpg
Nathan Ferguson,https://fbref.com/req/202302030/images/headshots/2f8d27bc_2022.jpg
Omotayo Adaramola,
Scott Banks,https://fbref.com/req/202302030/images/headshots/d01f8942_2022.jpg
Reece Hannam,https://fbref.com/req/202302030/images/headshots/974b8e7f_2022.jpg
Martin Kelly,https://fbref.com/req/202302030/images/headshots/d7492450_2022.jpg
Remi Matthews,https://fbref.com/req/202302030/images/headshots/27f4f772_2022.jpg
Robert Street,
Pontus Jansson,https://fbref.com/req/202302030/images/headshots/172e52d8_2022.jpg
Christian Nørgaard,https://fbref.com/req/202302030/images/headshots/df0a4c90_2022.jpg
Bryan Mbeumo,https://fbref.com/req/202302030/images/headshots/6afaebf2_2022.jpg
Rico Henry,https://fbref.com/req/202302030/images/headshots/8a3c1dc7_2022.jpg
Ivan Toney,https://fbref.com/req/202302030/images/headshots/e09f279b_2022.jpg
Ethan Pinnock,https://fbref.com/req/202302030/images/headshots/e541326e_2022.jpg
Vitaly Janelt,https://fbref.com/req/202302030/images/headshots/8449d35e_2022.jpg
Sergi Canós,https://fbref.com/req/202302030/images/headshots/1137759d_2022.jpg
David Raya,https://fbref.com/req/202302030/images/headshots/98ea5115_2022.jpg
Kristoffer Ajer,https://fbref.com/req/202302030/images/headshots/a8c0acb7_2022.jpg
Mathias Jensen,https://fbref.com/req/202302030/images/headshots/0f134faf_2022.jpg
Yoane Wissa,https://fbref.com/req/202302030/images/headshots/2500cef9_2022.jpg
Mads Roerslev,https://fbref.com/req/202302030/images/headshots/57c94db2_2022.jpg
Álvaro Fernández,https://fbref.com/req/202302030/images/headshots/f127d782_2022.jpg
Frank Onyeka,https://fbref.com/req/202302030/images/headshots/2944f86f_2022.jpg
Christian Eriksen,https://fbref.com/req/202302030/images/headshots/980522ec_2022.jpg
Shandon Baptiste,https://fbref.com/req/202302030/images/headshots/2886c9b5_2022.jpg
Mads Bech Sørensen,https://fbref.com/req/202302030/images/headshots/30db8574_2022.jpg
Mathias Jørgensen,https://fbref.com/req/202302030/images/headshots/0db5d2c8_2022.jpg
Saman Ghoddos,https://fbref.com/req/202302030/images/headshots/f7b1d4e0_2022.jpg
Charlie Goode,https://fbref.com/req/202302030/images/headshots/7aee4dd3_2022.jpg
Josh Dasilva,https://fbref.com/req/202302030/images/headshots/60344e4f_2022.jpg
Jonas Lössl,https://fbref.com/req/202302030/images/headshots/939bc634_2022.jpg
Dominic Thompson,
Marcus Forss,https://fbref.com/req/202302030/images/headshots/82c215a0_2022.jpg
Mads Bidstrup,https://fbref.com/req/202302030/images/headshots/407db0d5_2022.jpg
Tariqe Fosu,https://fbref.com/req/202302030/images/headshots/3dcef539_2022.jpg
Finley Stevens,https://fbref.com/req/202302030/images/headshots/7e003182_2022.jpg
Nathan Young-Coombes,https://fbref.com/req/202302030/images/headshots/f9682888_2022.jpg
Matthew Cox,https://fbref.com/req/202302030/images/headshots/fea06849_2022.jpg
Halil Dervişoğlu,https://fbref.com/req/202302030/images/headshots/9d8cf204_2022.jpg
Patrik Gunnarsson,
Maxwell Haygarth,https://fbref.com/req/202302030/images/headshots/2294d430_2022.jpg
Julian Jeanvier,https://fbref.com/req/202302030/images/headshots/5cb215fc_2022.jpg
Edmond-Paris Maghoma,https://fbref.com/req/202302030/images/headshots/8a3ddcd2_2022.jpg
Myles Peart-Harris,https://fbref.com/req/202302030/images/headshots/ea1a5662_2022.jpg
Matty Cash,https://fbref.com/req/202302030/images/headshots/2389cdc2_2022.jpg
Emiliano Martínez,https://fbref.com/req/202302030/images/headshots/7956236f_2022.jpg
Tyrone Mings,https://fbref.com/req/202302030/images/headshots/8397a50c_2022.jpg
John McGinn,https://fbref.com/req/202302030/images/headshots/90f91999_2022.jpg
Ollie Watkins,https://fbref.com/req/202302030/images/headshots/aed3a70f_2022.jpg
Douglas Luiz,https://fbref.com/req/202302030/images/headshots/6f7d826d_2022.jpg
Ezri Konsa,https://fbref.com/req/202302030/images/headshots/0313a347_2022.jpg
Jacob Ramsey,https://fbref.com/req/202302030/images/headshots/1544f145_2022.jpg
Emi Buendía,https://fbref.com/req/202302030/images/headshots/66b76d44_2022.jpg
Danny Ings,https://fbref.com/req/202302030/images/headshots/07802f7f_2022.jpg
Matt Targett,https://fbref.com/req/202302030/images/headshots/e514ab62_2022.jpg
Philippe Coutinho,https://fbref.com/req/202302030/images/headshots/0ef89a37_2022.jpg
Lucas Digne,https://fbref.com/req/202302030/images/headshots/1b84dbe1_2022.jpg
Ashley Young,https://fbref.com/req/202302030/images/headshots/be927d03_2022.jpg
Marvelous Nakamba,https://fbref.com/req/202302030/images/headshots/de5b5570_2022.jpg
Calum Chambers,https://fbref.com/req/202302030/images/headshots/dc6f5bdd_2022.jpg
Leon Bailey,https://fbref.com/req/202302030/images/headshots/3a233281_2022.jpg
Axel Tuanzebe,https://fbref.com/req/202302030/images/headshots/2baec6ce_2022.jpg
Kortney Hause,https://fbref.com/req/202302030/images/headshots/bf8fad51_2022.jpg
Anwar El Ghazi,https://fbref.com/req/202302030/images/headshots/ffa90327_2022.jpg
Morgan Sanson,https://fbref.com/req/202302030/images/headshots/6e7f1353_2022.jpg
Carney Chukwuemeka,https://fbref.com/req/202302030/images/headshots/b2f9c73e_2022.jpg
Bertrand Traoré,https://fbref.com/req/202302030/images/headshots/c47541e0_2022.jpg
Tim Iroegbunam,https://fbref.com/req/202302030/images/headshots/84c5ceea_2022.jpg
Robin Olsen,https://fbref.com/req/202302030/images/headshots/e7ee38c3_2022.jpg
Jed Steer,https://fbref.com/req/202302030/images/headshots/a8a3d139_2022.jpg
Cameron Archer,https://fbref.com/req/202302030/images/headshots/05e8ca6d_2022.jpg
Keinan Davis,https://fbref.com/req/202302030/images/headshots/9deaf2c8_2022.jpg
Trézéguet,https://fbref.com/req/202302030/images/headshots/3ae14ed1_2022.jpg
Jaden Philogene Bidace,
Wesley Moraes,https://fbref.com/req/202302030/images/headshots/bfae110f_2022.jpg
Lamare Bogarde,https://fbref.com/req/202302030/images/headshots/bca5c4a7_2022.jpg
Benjamin Chrisene,https://fbref.com/req/202302030/images/headshots/b17008fc_2022.jpg
Josh Feeney,https://fbref.com/req/202302030/images/headshots/185321d3_2022.jpg
Frederic Guilbert,https://fbref.com/req/202302030/images/headshots/5d8d7454_2022.jpg
Conor Hourihane,https://fbref.com/req/202302030/images/headshots/fcab00a0_2022.jpg
Kaine Kessler,
Filip Marshall,https://fbref.com/req/202302030/images/headshots/a79abd8b_2022.jpg
Tommi O'Reilly,https://fbref.com/req/202302030/images/headshots/345fc437_2022.jpg
Aaron Ramsey,https://fbref.com/req/202302030/images/headshots/e1618c22_2022.jpg
Viljami Sinisalo,https://fbref.com/req/202302030/images/headshots/a48635b8_2022.jpg
James Ward-Prowse,https://fbref.com/req/202302030/images/headshots/3515d404_2022.jpg
Oriol Romeu,https://fbref.com/req/202302030/images/headshots/4b511457_2022.jpg
Mohammed Salisu,https://fbref.com/req/202302030/images/headshots/0b33f6ad_2022.jpg
Jan Bednarek,https://fbref.com/req/202302030/images/headshots/4115ce4e_2022.jpg
Kyle Walker-Peters,https://fbref.com/req/202302030/images/headshots/984a5a64_2022.jpg
Valentino Livramento,https://fbref.com/req/202302030/images/headshots/afed6722_2022.jpg
Mohamed Elyounoussi,https://fbref.com/req/202302030/images/headshots/68dc0dac_2022.jpg
Che Adams,https://fbref.com/req/202302030/images/headshots/f2bf1b0f_2022.jpg
Armando Broja,https://fbref.com/req/202302030/images/headshots/97220da2_2022.jpg
Nathan Redmond,https://fbref.com/req/202302030/images/headshots/ab651565_2022.jpg
Fraser Forster,https://fbref.com/req/202302030/images/headshots/c3e39f12_2022.jpg
Romain Perraud,https://fbref.com/req/202302030/images/headshots/6dfd8f05_2022.jpg
Alex McCarthy,https://fbref.com/req/202302030/images/headshots/36c2ca73_2022.jpg
Adam Armstrong,https://fbref.com/req/202302030/images/headshots/68c720b5_2022.jpg
Stuart Armstrong,https://fbref.com/req/202302030/images/headshots/97333cf5_2022.jpg
Ibrahima Diallo,https://fbref.com/req/202302030/images/headshots/11ff3d56_2022.jpg
Nathan Tella,https://fbref.com/req/202302030/images/headshots/f1e94cd6_2022.jpg
Lyanco,https://fbref.com/req/202302030/images/headshots/b5bf1770_2022.jpg
Jack Stephens,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Moussa Djenepo,https://fbref.com/req/202302030/images/headshots/254147d4_2022.jpg
Theo Walcott,https://fbref.com/req/202302030/images/headshots/1ecb65be_2022.jpg
Yan Valery,https://fbref.com/req/202302030/images/headshots/531a4aa8_2022.jpg
Shane Long,https://fbref.com/req/202302030/images/headshots/9f472354_2022.jpg
Willy Caballero,https://fbref.com/req/202302030/images/headshots/a179d516_2022.jpg
William Smallbone,https://fbref.com/req/202302030/images/headshots/5e105217_2022.jpg
Kgagelo Chauke,https://fbref.com/req/202302030/images/headshots/06791660_2022.jpg
Tyler Dibling,https://fbref.com/req/202302030/images/headshots/bdcc89ae_2022.jpg
Harry Lewis,https://fbref.com/req/202302030/images/headshots/c35e99d8_2022.jpg
Dynel Simeu,
Thierry Small,https://fbref.com/req/202302030/images/headshots/6f487e5d_2022.jpg
Jordan Pickford,https://fbref.com/req/202302030/images/headshots/4806ec67_2022.jpg
Michael Keane,https://fbref.com/req/202302030/images/headshots/c5b7c315_2022.jpg
Séamus Coleman,https://fbref.com/req/202302030/images/headshots/0420d84f_2022.jpg
Abdoulaye Doucouré,https://fbref.com/req/202302030/images/headshots/02b29014_2022.jpg
Richarlison,https://fbref.com/req/202302030/images/headshots/fa031b34_2022.jpg
Demarai Gray,https://fbref.com/req/202302030/images/headshots/4468ec10_2022.jpg
Anthony Gordon,https://fbref.com/req/202302030/images/headshots/2bd83368_2022.jpg
Allan,https://fbref.com/req/202302030/images/headshots/cc700722_2022.jpg
Mason Holgate,https://fbref.com/req/202302030/images/headshots/d0042ab9_2022.jpg
Ben Godfrey,https://fbref.com/req/202302030/images/headshots/9f7c837d_2022.jpg
